Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Orbital Period,Perihelion Distance,Aphelion Dist,Mean Anomaly,Mean Motion,Hazardous
26.6,0.0127219879,0.0284472297,17.4143845487,0.3587354559,6,0.00198323,5.479,0.2173599795229156,1.137455131243265,7.583000560688578,443.0980494078051,0.8902179072079938,1.384692355278536,125.6478259117529,0.8124612610710777,0
26.4,0.0139493823,0.0311917671,7.5495225195,0.3485026412,6,0.000432426,5.467,0.3373588255414172,1.132757507004841,5.933129638417528,440.3559313176274,0.7506117648184644,1.514903249191218,201.5850385881907,0.8175204973913094,0
22.6,0.0802703167,0.1794898848,11.8300527285,0.1227419293,7,0.0161531,5.705,0.2607394785260002,1.078090713497173,1.69537349244136,408.8663643729415,0.7969899030561963,1.359191523938149,224.0098223368387,0.8804832859071557,0
21.7,0.1214940408,0.2716689341,8.4299856365,0.1739545963,0,0.0479373,5.122,0.24646722875438,1.240829715276829,11.31976192900079,504.8550501427394,0.9350058539964624,1.546653576557195,340.5184013769662,0.7130759609084151,1
19.5,0.3346223745,0.7482383761,15.0937722798,0.3286281404,1,0.0237275,6.161,0.4252555942420398,0.959554906843374,18.14867878219412,343.323216608476,0.5514988147258298,1.367610998960918,334.2351128984866,1.048574586817244,1
19.8,0.2914439045,0.6516883822,11.6022259622,0.3620677357,2,0.192941,7.456,0.155607279874911,0.7736569506630775,16.39876128324156,248.5541818245478,0.6532702970140777,0.8940436043120773,91.86718499251504,1.448376355438352,0
21.1,0.160160338,0.358129403,23.6069967722,0.3425804596,6,0.253379,4.975,0.5454399042710297,1.220462823526119,28.73194679184622,492.4762137872536,0.554773697895682,1.886151949156556,118.7744344147351,0.7309997720123749,0
21.3,0.1460679643,0.3266178974,17.1099813867,0.4217018919,0,0.159331,6.222,0.3306227599692891,0.9487013434463354,23.89932941585244,337.5147058667853,0.6350390868895355,1.262363600003135,20.25424046936739,1.066620190890555,0
18.9,0.4411182,0.9863702813,20.3376518833,0.3319007832,1,0.284237,3.973,0.3476193372860359,1.643634236677979,39.97311983564966,769.6728998502335,1.07227519258334,2.214993280772617,271.1695898614232,0.4677311622509386,0
19.5,0.3346223745,0.7482383761,15.0937695882,0.3286281992,1,0.0242684,6.161,0.4252201464767748,0.9595421959633044,18.14805013584654,343.3163948115964,0.5515255228451419,1.367558869081466,183.9544625811109,1.04859542230006,1
18.7,0.4836764882,1.0815335068,6.8555519168,0.3191672986,0,0.180743,5.525,0.2537772163312964,1.118955315441115,12.84496414914382,432.3321596876178,0.8349899502893611,1.402920680592868,252.6295224738258,0.8326930854741839,0
25.3,0.0231502122,0.0517654482,4.5172601007,0.1421405493,5,0.00435013,5.983,0.1895232834965062,1.01708776980344,2.438015626453526,374.6589183614882,0.8243259560661537,1.209849583540727,8.329208608740746,0.9608739639093694,0
24.7,0.0305179233,0.0682401509,18.6798468352,0.4383518468,7,0.0248833,5.188,0.2230377756540283,1.224715873468627,6.835071866169407,495.0527153939995,0.9515579692420038,1.497873777695249,40.15577007190856,0.72719528406886,0
19.1,0.4023045798,0.8995803882,19.6205430259,0.4315915884,1,0.282209,3.753,0.676346463538954,1.769181017632391,18.9700342671062,859.5216756798582,0.5726016929964755,2.965760342268306,2.058864205932127,0.4188376048983871,0
22.9,0.0699125232,0.1563291544,8.7494352944,0.1651872796,3,0.161382,6.246,0.2881488014357247,0.9556872988165096,12.39025112343683,341.2495978211014,0.6803071491151871,1.231067448517832,357.4983248336804,1.05494629824803,0
20.7,0.1925550782,0.4305662442,9.6756078668,0.28949992,0,0.145352,5.212,0.1663912746466786,1.206863444010813,18.59275707551881,484.2678368470159,1.006051897237373,1.407674990784253,73.6751151704701,0.7433902741588162,0
22.4,0.0880146521,0.1968067451,13.0901701382,0.4716339114,1,0.0200593,5.873,0.5737126516482606,1.00986054070864,2.75882662551541,370.6726400518484,0.4304907721037399,1.58923030931354,205.6934071120515,0.9712073703353028,0
22.2,0.096506147,0.2157943048,10.4346662502,0.3529874087,1,0.0100078,5.491,0.5387930363497254,1.103329872136912,3.156102565003792,423.3080152756132,0.5088634202329109,1.697796324040913,12.28166887519436,0.8504445628453462,0
25.8,0.0183888672,0.0411187571,11.675280354,0.3472335775,6,0.00983387,5.739,0.065642098256153,1.073088451701371,10.83147119383102,406.0240029595902,1.002648674117246,1.143528229285495,339.2396647271682,0.8866470882900714,0
26.7,0.0121494041,0.0271668934,4.5436409774,0.064942826,6,0.00438796,5.551,0.2053588238373605,1.119555000795144,5.989274382940425,432.679758015957,0.8896445026106181,1.34946549897967,19.80860575676117,0.8320241317753612,0
22.6,0.0802703167,0.1794898848,20.5598936215,0.4202563604,5,0.00776419,6.68,0.2404558552929554,0.881259543655944,13.99558148484403,302.1719705429266,0.6693555263510744,1.093163560960814,51.70866785956859,1.19137456512982,0
24.4,0.0350392641,0.0783501764,20.2117457643,0.4934218181,6,0.00908397,7.176,0.3623412818111571,0.8045111682670718,14.95651571067213,263.5703437193372,0.5130035603257895,1.096018776208354,315.9645924472466,1.3658592803724,0
17.6,0.8027031673,1.7948988478,24.1535691723,0.1411960869,0,0.0100036,5.142,0.6296879623294294,1.182134944476101,1.521417366146007,469.4604493092067,0.4377588000905317,1.92651108886167,333.3461063258945,0.7668377613699437,1
21.4,0.1394938229,0.3119176705,26.4758430875,0.4187581249,1,0.02399,7.016,0.4101333687361926,0.8203222078396782,21.73466211109749,271.3783079653338,0.4838806972892799,1.156763718390077,139.3409018891939,1.326561443687632,1
22.0,0.1058168859,0.2366137501,22.618323792,0.4604192792,5,0.0100462,6.37,0.2657082521539904,0.9366357867747176,5.553633080143872,331.0964678123565,0.6877639289659296,1.185507644583505,355.8626854473442,1.087296407535293,1
21.6,0.1272198785,0.2844722965,20.0500597085,0.1454015047,1,0.0427555,6.311,0.3562067153564716,0.927023435451886,27.70259978469233,326.012683770088,0.5968114624510975,1.257235408452674,84.22052708532252,1.104251515115531,1
25.8,0.0183888672,0.0411187571,21.4998633341,0.4598409135,6,0.0154822,5.786,0.2395006669387062,1.059836058438762,0.900820415160502,398.5258197625747,0.806004615596989,1.313667501280535,333.4894602117696,0.9033291750443504,0
19.9,0.2783267681,0.6223575734,12.8081644496,0.085448153,0,0.0807597,6.419,0.4034355461548302,0.918884510791844,10.53351561859993,321.7287141305948,0.5481738363273223,1.289595185256365,169.3904315323507,1.118955145091185,0
18.4,0.5553349116,1.2417666126,27.9214500682,0.3071634287,1,0.133383,3.602,0.5364170753378906,1.879842381177984,34.67006216019467,941.4138465574184,0.8714628289702736,2.888221933385694,120.8671968456781,0.3824035532475493,0
22.2,0.096506147,0.2157943048,17.0963199719,0.3708292715,2,0.14079,5.228,0.06891240143790239,1.188441282134689,26.99700878983454,473.2221024124543,1.106542939414848,1.27033962485453,224.9242914719719,0.7607421508098298,0
24.7,0.0305179233,0.0682401509,13.1885039824,0.3704315752,2,0.0160814,5.774,0.099562891097563,1.065047652357035,9.315559877388296,401.4689720304168,0.959008428931696,1.171086875782373,32.76775567732248,0.8967069065868559,0
20.4,0.2210828104,0.4943561926,11.6595295823,0.423954216,1,0.0379013,5.327,0.1905611641248768,1.166841454413402,21.09939805413952,460.3797383359293,0.9444867885112196,1.389196120315584,205.383459499864,0.7819631708841966,1
21.0,0.1677084622,0.3750075218,26.5100593454,0.477393414,0,0.0132848,5.534,0.2639759376057816,1.09779816223086,26.28911314058858,420.1285314271053,0.8080058630540645,1.387590461407655,62.24995971237964,0.8568806283570913,1
17.2,0.9650614696,2.1579430484,9.328061686,0.2974750582,0,0.0331798,6.372,0.4061499819246546,0.9287966941299322,4.713586625633988,326.948552003355,0.5515659335973813,1.306027454662483,286.359312905382,1.10109066944669,1
19.4,0.3503926411,0.7835017643,24.713939905,0.4675109953,1,0.211795,8.088,0.4884624485801813,0.6965904568025297,14.54950709298024,212.3560837117257,0.356332176615179,1.03684873698988,171.6091617323899,1.695265771093714,0
24.4,0.0350392641,0.0783501764,8.163056725,0.1526302147,0,0.0601388,4.027,0.4018400045011861,1.755630306147759,1.349399349826927,849.6655903052291,1.050147816022925,2.461112796272593,25.417685994794,0.4236961036290473,0
23.7,0.0483676488,0.1081533507,24.9957680534,0.474317325,7,0.0804213,6.75,0.3214206180139831,0.8572412179731042,27.79092219496523,289.903189772581,0.5817062159051294,1.132776220041079,336.2181587413888,1.241793856364283,0
19.2,0.3841978911,0.8590926012,38.2996169154,0.4140252782,2,0.41255,5.164,0.4882591805304692,1.108398943527283,54.31121512367606,426.2285941455231,0.5672129836598141,1.649584903394752,30.55443848373244,0.84461719590096,0
26.6,0.0127219879,0.0284472297,18.1777063557,0.2191436862,7,0.0034055,4.986,0.4185428386006104,1.272603802227049,2.610858395041591,524.3705004526684,0.7399645944290102,1.805243010025088,217.2548101099068,0.6865374762486185,0
17.8,0.7320739893,1.6369672047,15.1668934371,0.4955373018,0,0.126462,4.992,0.693052275559326,1.205977678707015,12.6295384519669,483.7347994085201,0.3701721042053644,2.041783253208665,154.6535828765421,0.7442094313664945,0
19.0,0.4212646106,0.9419763057,14.9416105585,0.1619113222,0,0.105547,6.599,0.4993659075098179,0.8746362344900773,23.74080552331273,298.7718146790418,0.4378727175129701,1.311399751467185,117.9052363796694,1.204932936484431,0
20.3,0.2315021222,0.5176544822,27.4249183304,0.3988877203,6,0.236907,3.158,0.6032792958813554,2.239967798941907,37.06625607872009,1224.506485073611,0.888641602399324,3.591293995484491,300.7053011934643,0.2939959929884394,0
22.3,0.0921626549,0.2060819612,16.5995378864,0.3870332643,1,0.118813,5.463,0.05429070102708548,1.124029659732631,26.03711827840457,435.2763623983943,1.06300530153051,1.185054017934752,331.8129906967569,0.8270607620785613,0
22.4,0.0880146521,0.1968067451,7.1906808111,0.1272533826,4,0.125694,6.316,0.2458274577224918,0.9463352470386508,8.77528163921647,336.2528321458882,0.713700059105953,1.178970434971349,177.8456655556921,1.070622952682845,0
19.5,0.3346223745,0.7482383761,23.0057681018,0.4736714049,4,0.329278,4.495,0.5208238316568933,1.414472799561945,23.483445895544,614.4553464097589,0.6777816563196398,2.151163942804249,233.0812911139833,0.5858847223048305,0
22.6,0.0802703167,0.1794898848,11.4497896589,0.2372116888,2,0.164832,5.948,0.228982647249184,1.016477554395882,15.47493071345896,374.3217964975495,0.7837218331209368,1.249233275670828,325.2346787152891,0.9617393466489114,0
20.6,0.2016299194,0.4508582062,31.7541930929,0.4554488628,1,0.0686243,3.462,0.6777978227821557,2.046844392123017,4.166763507178569,1069.610525608334,0.6594977195681712,3.434191064677863,218.8631144813105,0.3365711082501289,0
20.8,0.1838886721,0.411187571,21.8950171758,0.2478782769,3,0.038909,3.978,0.5438881357686699,1.722848148618251,7.210834683994499,825.9788514161331,0.7858114808537663,2.659884816382737,58.23481923336704,0.4358465103347178,1
28.1,0.0063760979,0.0142573883,3.5161066912,0.134382872,4,0.000625603,5.793,0.1882329622820639,1.060462000922179,0.88274263081733,398.8789277755973,0.8608480971010326,1.260075904743326,79.45367200908683,0.902529501890684,0
20.6,0.2016299194,0.4508582062,7.0690917471,0.2723725778,1,0.249175,2.791,0.6236344706265192,3.343384757076465,9.985439343977012,2232.944681351736,1.25833477399631,5.428434740156619,238.8776449467287,0.1612220862462523,0
24.6,0.0319561887,0.0714562102,20.5697968531,0.3055491752,0,0.00157346,5.012,0.4126384856667571,1.26450708489448,2.563673816731324,519.3741463984015,0.7427227962687366,1.786291373520224,205.079331240153,0.6931419334143198,0
25.1,0.0253837029,0.0567596853,16.1657348989,0.3914065303,6,0.0547516,6.492,0.2154549925607379,0.914356347036168,11.83231086626747,319.3534797775092,0.717353707087627,1.111358986984709,136.5941322811811,1.127277524111555,0
24.3,0.0366906138,0.0820427065,11.3767023925,0.0827552421,7,0.0558948,7.404,0.4009808265262483,0.7756431778134538,10.64182928594618,249.511974145755,0.4646251352843694,1.086661220342538,190.4385076738049,1.442816527072574,0
22.3,0.0921626549,0.2060819612,18.1336082836,0.3886717418,7,0.0322434,3.534,0.5141572371086255,2.124227963444901,8.355333053671343,1130.837259100315,1.032040782771188,3.216415144118613,86.48163642440274,0.3183481947582918,0
18.5,0.5303407233,1.1858779086,16.7793130781,0.3531356678,0,0.0514994,3.782,0.6392071594128719,1.798965705003238,10.53794775193678,881.3182290549536,0.649053946826944,2.948877463179533,275.8585538342771,0.4084790126104978,0
21.2,0.1529519353,0.3420109247,9.8903985538,0.4376013023,0,0.00488139,5.686,0.4166461567271588,1.067897393652302,8.830020810798137,403.0813613943241,0.6229620488081204,1.512832738496483,37.17060234293982,0.8931199367658712,1
16.84,1.1390819672,2.5470647106,13.8293669347,0.2948872751,0,0.156723,5.592,0.4669292990846969,1.080053998072658,16.09515254272102,409.9837374654002,0.5757451417789672,1.584362854366349,205.190921038399,0.8780836094270239,0
17.8,0.7320739893,1.6369672047,14.3917821665,0.4616293123,0,0.126462,4.992,0.693052275559326,1.205977678707015,12.6295384519669,483.7347994085201,0.3701721042053644,2.041783253208665,154.6535828765421,0.7442094313664945,0
20.3,0.2315021222,0.5176544822,6.8759053705,0.4963762775,0,0.203225,4.907,0.1424733737427288,1.329180740455743,7.418828454978573,559.7247185038677,1.139807876049155,1.518553604862331,0.2257082366838677,0.6431733101983995,0
21.0,0.1677084622,0.3750075218,12.0503906965,0.0880369876,0,0.0731153,5.104,0.1892781045363975,1.236144204779441,20.79453886065231,501.9981684534409,1.002169172765136,1.470119236793746,333.3336921468092,0.7171340905666852,0
23.6,0.0506471459,0.1132504611,14.8801432477,0.2095271914,7,0.0672121,6.098,0.3675326427022826,0.981450655761091,9.676830169742416,355.141259983995,0.620735502567329,1.342165808954853,320.9033499172974,1.013681147654384,0
17.1,1.0105434154,2.2596437711,23.7992657829,0.3311088144,2,0.0680902,5.679,0.7927778397618304,0.9853282019278486,41.38610419549639,357.2479923169265,0.2041818385470802,1.766474565308617,268.7891451573563,1.007703353810963,0
25.2,0.0242412481,0.0542050786,19.5828327184,0.4733945439,2,0.00304526,6.885,0.2286011453912708,0.853347803044031,3.068253059495902,287.9304121895842,0.6582715178510409,1.048424088237021,98.67691529748473,1.250302103422692,0
19.7,0.3051792326,0.6824015094,10.6351850739,0.1601336811,2,0.127904,4.441,0.439906401914323,1.490269799072045,8.941631049001764,664.5012120755462,0.8346905738806808,2.14584902426341,317.4135378335313,0.5417597341554167,0
25.4,0.022108281,0.0494356193,4.1066399581,0.2271099398,4,0.00645835,5.832,0.1502076520442074,1.051069856417495,7.105161939551787,393.5915795381599,0.8931911211505811,1.20894859168441,229.844038893096,0.9146537139397742,0
20.151,0.2479447841,0.5544213918,19.7599874014,0.4158501955,6,0.144879,5.4,0.239960136298291,1.099207080220104,41.70743526929814,420.9375825063513,0.8354411994304412,1.362972961009766,212.2624992595433,0.8552336853755941,0
18.9,0.4411182,0.9863702813,13.1091013531,0.4323184171,0,0.145406,4.163,0.3019609935595554,1.641412626868696,21.95824587644875,768.1129406173987,1.145770039218225,2.137055214519167,272.9905345838823,0.4686810766534371,0
21.4,0.1394938229,0.3119176705,6.817568046,0.0614805628,6,0.0664216,3.571,0.4925911348649259,2.107250537032775,5.859775756281907,1117.307429628981,1.069237603551076,3.145263470514474,100.4655061953224,0.3222031738565845,0
18.8,0.4619074603,1.0328564805,20.1229203487,0.4352324274,0,0.209541,5.803,0.287746565372645,1.043616937397781,17.63552586668034,389.4126946448688,0.743319748096851,1.343914126698711,125.1309105797424,0.9244690914052192,0
21.0,0.1677084622,0.3750075218,41.6650350753,0.4556332453,7,0.0100614,3.709,0.8163276464779837,1.705269010105178,5.979575792330841,813.3693002475742,0.3132107724741769,3.097327247736178,75.68387128348735,0.4426033781830994,1
21.0,0.1677084622,0.3750075218,10.4612053693,0.2835854219,1,0.0984179,6.469,0.4527922930841961,0.907864592986423,8.278695740027688,315.9585012447702,0.4967905021181501,1.318938683854696,36.16756328615697,1.139390136937988,0
20.6,0.2016299194,0.4508582062,18.6806202512,0.4793954177,1,0.0367835,4.118,0.3836068966139597,1.69636469597206,4.835215901038818,807.0069318808823,1.045627499424735,2.347101892519386,98.1010304012944,0.446092822475455,1
21.1,0.160160338,0.358129403,17.7877138282,0.3592854921,3,0.0344406,2.907,0.7443353025787529,2.635713611900079,11.01689399173103,1562.952415649553,0.673858923075496,4.597568300724662,277.717287478569,0.230333307908409,1
25.8,0.0183888672,0.0411187571,17.5333995686,0.4475201396,6,0.0427449,6.288,0.1841362581086677,0.9518606430250496,12.15731792550923,339.2020608831951,0.7765885859775066,1.127132700072593,225.1269281842642,1.061314306471642,0
19.0,0.4212646106,0.9419763057,25.0511830819,0.3739942136,0,0.140456,4.214,0.5317898583077602,1.573354170896487,13.15019648542084,720.8388257337361,0.7366603792875208,2.410047962505454,86.92712166741427,0.4994181599937529,0
21.2,0.1529519353,0.3420109247,15.231224206,0.1845109526,0,0.109607,5.316,0.1224300066361258,1.157034097103852,28.94828137810144,454.587681732057,1.015378404917204,1.298689789290501,113.3827336410694,0.7919264301846859,0
19.9,0.2783267681,0.6223575734,20.6632805645,0.4867974111,0,0.266142,4.111,0.195081535650021,1.592186416835705,39.04019196338661,733.8195853638615,1.281580245598291,1.902792588073119,26.80279798756339,0.4905837990430515,0
25.0,0.02658,0.0594346868,5.3226003933,0.0841894266,4,0.0178519,5.788,0.09940500687490292,1.064432935742489,2.64495957691669,401.1214466873673,0.9586229724471336,1.170242899037844,321.4180853732356,0.8974837994154493,0
21.7,0.1214940408,0.2716689341,18.2532670029,0.1748067086,1,0.13446,5.674,0.2124587193290708,1.060265739467461,29.65687241636306,398.768201125733,0.8350030383117136,1.285528440623207,248.78309916749,0.9027801088043396,0
21.0,0.1677084622,0.3750075218,15.2312381758,0.1845108534,0,0.112305,5.316,0.1224386896716886,1.156999425484827,28.94759776946955,454.5672486615737,1.015337931877568,1.298660919092086,70.1683195431728,0.7919620277527315,0
17.1,1.0105434154,2.2596437711,17.9683425871,0.2958784165,0,0.131597,5.253,0.3588766782259067,1.190023147960224,9.583607775462088,474.1672348186029,0.7629515936083222,1.617094702312126,196.5385830974104,0.7592258038194506,0
17.2,0.9650614696,2.1579430484,26.7329501043,0.350755027,0,0.0389748,3.012,0.6458230746931094,2.500894789608668,28.41493579355274,1444.579872449573,0.8857592270996213,4.116030352117716,16.06853047061779,0.2492074040804323,1
18.0,0.6676594135,1.4929318344,20.1482653927,0.2597708992,0,0.00449032,3.899,0.7384274613696914,1.640219403779847,16.45220467927301,767.27552457761,0.4290363533573858,2.851402454202308,221.4635215562803,0.4691926022248425,1
27.1,0.0101054342,0.0225964377,6.8035533968,0.0936159447,7,0.000993394,5.469,0.3142464414699687,1.135426905234482,1.777610550364872,441.9134282927856,0.778623040715287,1.492230769753678,240.2740178172602,0.8146391961673666,0
24.5,0.0334622374,0.0748238376,22.1942867187,0.4543709915,7,0.0124822,5.13,0.3071290045003316,1.225493590890711,16.93143629768439,495.5243418084977,0.8491089642989101,1.601878217482512,269.3875846323288,0.7265031596351467,0
21.9,0.1108038821,0.2477650126,7.6086045805,0.0643819518,0,0.0509947,5.597,0.2800234762387954,1.103868110287068,3.305783412411644,423.6178069981287,0.7947591247353334,1.412977095838803,9.206632414288327,0.8498226326958682,0
19.9,0.2783267681,0.6223575734,18.8515741792,0.4514427504,0,0.308928,3.974,0.3894881202826616,1.720906335018899,26.21190007257594,824.5828099715636,1.050633761409864,2.391178908627935,18.81679550477106,0.4365844105001593,0
22.4,0.0880146521,0.1968067451,11.002255964,0.2963749063,0,0.00654039,5.694,0.3510900933150837,1.074304110711596,2.183009675121736,406.7141508708423,0.6971265802330835,1.451481641190108,138.4717493852337,0.8851425484684524,0
25.5,0.0211132445,0.0472106499,6.418779561,0.3347074028,6,0.00997283,6.633,0.2066134559265337,0.8896818715220629,14.26871364677129,306.5141575125883,0.7058616253717032,1.073502117672423,94.18293083916735,1.174497135536766,0
21.9,0.1108038821,0.2477650126,20.7512422578,0.3988590961,2,0.0360908,6.446,0.3785403047141448,0.9045699059334557,26.05279691410814,314.2401182838985,0.56215373810616,1.246986073760751,220.4697638589765,1.145620750036633,1
21.1,0.160160338,0.358129403,17.6405326361,0.4352037895,1,0.316524,4.189,0.1938734486389059,1.589584468757383,32.36162590534845,732.0215105666493,1.281406245896546,1.897762691618221,353.1765938229514,0.4917888269722132,0
16.9,1.1080388213,2.4776501261,9.7506875993,0.321239385,0,0.0203525,5.676,0.4831693230163794,1.063298253689737,8.88515554138232,400.4802264087043,0.5495451562899683,1.577051351089505,146.5654501007978,0.8989207862477765,1
18.9,0.4411182,0.9863702813,16.5076717409,0.2385054969,0,0.00433054,3.539,0.5324847482604941,2.10401812174821,8.168524524209124,1114.737576501411,0.9836605618535968,3.224375681642823,104.1327876318541,0.322945962878416,1
24.4,0.0350392641,0.0783501764,5.3260920843,0.0089827517,6,0.00658783,5.724,0.1586537124826195,1.078189538768366,3.035105217971874,408.9225849508608,0.907130765682842,1.249248311853891,184.194107309617,0.8803622329719458,0
19.2,0.3841978911,0.8590926012,5.6069240858,0.3624923438,1,0.210193,3.373,0.4843382542673153,2.359933139852248,7.384810397920441,1324.182900249107,1.216927242708626,3.50293903699587,142.3892532860854,0.2718657671325286,0
24.1,0.040230458,0.0899580388,10.6286833957,0.3649112516,7,0.0579241,5.286,0.1031704611153602,1.193832147915179,13.20663622165626,476.4456116419354,1.070663934720429,1.317000361109929,133.3043651137426,0.75559516386217,0
22.4,0.0880146521,0.1968067451,6.8981510023,0.2106895618,5,0.176799,3.406,0.4840430016055265,2.302213511457592,10.23793726254991,1275.900549574725,1.18784317303486,3.416583849880325,210.0513739780582,0.2821536522732849,0
20.5,0.2111324448,0.4721064988,16.0610728977,0.0962147192,0,0.0886756,3.79,0.4517122235083388,1.838676450850415,25.10976224415651,910.6602864782672,1.008123822924353,2.669229078776477,139.4542231526561,0.395317557321186,0
24.7,0.0305179233,0.0682401509,6.5091556035,0.3130194531,5,0.0399666,5.607,0.1958111551358724,1.105517373054855,4.866661515519136,424.5675372698979,0.8890447392142089,1.321990006895501,101.8451615708386,0.8479216341289602,0
22.1,0.1010543415,0.2259643771,3.7472700152,0.3187976407,0,0.218335,3.436,0.4656070254750617,2.303459872329227,1.597392678932076,1276.936800809761,1.23095277287285,3.375966971785604,213.5855306150297,0.2819246808234428,0
25.6,0.0201629919,0.0450858206,5.3833198684,0.1540273609,7,0.0106174,5.933,0.2272553636804437,1.025627036789493,6.134197098300142,379.3871509568529,0.7925477915434009,1.258706282035585,113.55622199784,0.9488987676362878,0
21.2,0.1529519353,0.3420109247,3.6139944014,0.2869849246,0,0.256524,3.122,0.5424866687207134,2.719990608199483,5.444723009107083,1638.511649863123,1.244431964205718,4.195549252193247,201.4877014219124,0.2197115901068347,0
22.9,0.0699125232,0.1563291544,16.6413868181,0.2490892615,6,0.139184,3.567,0.5246220328920504,2.072834567264354,10.49177284578303,1090.047418116771,0.9853798827372152,3.160289251791494,140.920721378322,0.3302608620659428,0
18.6,0.5064714588,1.1325046106,23.8550812822,0.4895789261,0,0.0656486,4.688,0.3351979606010909,1.31129996904836,40.48111953751505,548.4682642981471,0.871754893687076,1.750845044409644,248.6473617927698,0.656373437505409,0
21.4,0.1394938229,0.3119176705,6.5715412795,0.0328423808,0,0.0321026,5.128,0.2297965278374581,1.242059728928979,9.111115273964812,505.6059176417817,0.9566387158543652,1.527480742003593,176.818566282719,0.7120169828689733,1
22.5,0.0840533402,0.1879489824,6.7385922497,0.223350729,0,0.0138531,6.383,0.1772461922794778,0.9379094479647624,1.258410718094966,331.7720474601231,0.7716685696100614,1.104150326319464,178.9526449185027,1.085082371332894,0
24.8,0.0291443905,0.0651688382,2.947504385,0.0408412951,3,0.0032375,6.159,0.02795999367426239,0.9828802374555116,5.245386712656529,355.9174909794037,0.955398912233698,1.010361562677325,79.20419556683292,1.011470380422615,0
21.6,0.1272198785,0.2844722965,13.839049025,0.0582932125,0,0.0303541,5.504,0.2545074461802969,1.110193439436659,23.89713992939196,427.2641079854558,0.8276409423995149,1.392745936473804,297.43997477661,0.8425701884892577,1
22.6,0.0802703167,0.1794898848,20.5437747773,0.4394894405,2,0.248486,6.182,0.4106330011530817,0.9571239300519768,17.51596547091727,342.0193590605957,0.5640972581793013,1.350150601924652,25.45282715387434,1.052571997645954,0
25.3,0.0231502122,0.0517654482,12.7497181135,0.0204384853,9,0.011159,3.534,0.5660830084009373,2.084481287020964,6.237579887282455,1099.247351495831,0.904491849108679,3.264470724933248,12.83341053116515,0.3274968090758826,0
25.1,0.0253837029,0.0567596853,13.9690045936,0.4104269407,0,0.0255378,7.04,0.3075680119413854,0.8282727481340162,3.408069016843112,275.3331386362622,0.573522545645209,1.083022950622823,44.90396579101271,1.307506977849076,0
20.3,0.2315021222,0.5176544822,29.0294147588,0.495579009,5,0.311256,4.783,0.4727539770236558,1.277558214641215,35.59543236761041,527.4356428931004,0.6735874877903392,1.88152894149209,35.4196832814017,0.6825477285253627,0
24.4,0.0350392641,0.0783501764,12.4732904372,0.0064311201,8,0.0029364,4.023,0.5232022371658681,1.706252380677213,4.032112471235475,814.0729652372546,0.8135373179373067,2.598967443417119,339.5754388444558,0.4422208025236179,0
20.0,0.2658,0.5943468684,6.6353647713,0.2671460792,4,0.242684,3.172,0.5341664651236567,2.609293475203653,10.44153598083112,1539.511081323929,1.215496403083896,4.00309054732341,273.1794172899874,0.2338404733601604,0
19.7,0.3051792326,0.6824015094,31.8134965877,0.4275390385,1,0.340435,4.768,0.5224251735089448,1.243621829702201,45.50270069631853,506.560045273876,0.5939224795405174,1.893321179863885,179.2346061243765,0.7106758682583482,0
25.0,0.02658,0.0594346868,15.0539404514,0.3361725998,5,0.0126898,5.888,0.1525238163656098,1.039599809269247,2.837680276308401,387.1664475217875,0.8810360788665414,1.198163539671952,77.98843571324507,0.9298326399519456,0
18.5,0.5303407233,1.1858779086,6.9665184207,0.0945317227,0,0.0782697,3.342,0.5412899141421154,2.348898487604583,4.181419268645895,1314.906279099123,1.077463426920554,3.620333548288612,152.1322995126582,0.2737837713016669,0
26.8,0.0116025908,0.0259441818,12.0240255656,0.1950924356,6,0.00192973,6.8,0.2184388460320869,0.8663040536137506,4.922640287064777,294.5126454073325,0.6770695958294437,1.055538511398058,320.4851332110595,1.222358379559878,0
20.2,0.2424124811,0.5420507863,19.0555168521,0.206993041,0,0.200098,3.306,0.6371317976777907,2.181001717089292,22.7150534290127,1176.474282748424,0.7914161723418431,3.570587261836741,333.1864544848224,0.3059990390601526,0
26.6,0.0127219879,0.0284472297,14.0369773878,0.3942065908,7,0.0254085,5.113,0.1746715661812409,1.247332759352797,12.56249550381363,508.8290754644224,1.029459192727475,1.465206325978119,143.273964259014,0.7075067392157534,0
26.1,0.0160160338,0.0358129403,10.9191622009,0.2649676181,6,0.029105,6.697,0.2297953176533559,0.8779817977579761,15.57264136140617,300.4876970300288,0.6762256916483175,1.079737903867635,166.4127258977795,1.198052378044696,0
21.308,0.1455308201,0.3254168065,14.7880843937,0.2371495531,4,0.133663,6.189,0.2285740525866768,0.9615679735918294,21.70083900781722,344.4041785802231,0.7417784850303863,1.181357462153273,286.2501336701553,1.045283484898672,0
21.378,0.1409142705,0.3150938878,13.9409246161,0.4587318162,4,0.239149,5.528,0.3077252219037515,1.099363863767209,24.60649083154923,421.0276453003469,0.7610618748364794,1.437665852697939,96.08625450642003,0.8550507407730629,0
19.1,0.4023045798,0.8995803882,22.0832762546,0.3425282576,0,0.117222,3.477,0.600065088599369,2.101036229747976,10.39392567125809,1112.3686455861,0.8402777383937727,3.36179472110218,65.05943127705183,0.3236337174986789,0
